Samsung (Marca),UN50AU7700GXZD (Modelo),Crystal (Linha),Sim,Tizen,Amazon Prime Video,Globoplay,Netflix,Youtube,Acesso à Internet,Assistente Pessoal,Controle com Comando de Voz,Grava Programação,HDR,Conversor Digital Integrado e Interativo (DTVi),LED,Tamanho da Tela,4K,Frequencia_Nativa,Bluetooth,Tecnologia DLNA,Wi-Fi integrado,Espelhamento de Tela,HDMI,LAN (Rede),USB,3 HDMI,Altura com base,Altura sem base,Largura,Profundidade com base,Profundidade sem base,price_15,price_25,UN70AU7700GXZD (Modelo),UN55AU7700GXZD (Modelo),UN65AU7700GXZD (Modelo),LG (Marca),43UN731C (Modelo),ThinQ AI (Linha),WebOS,Conversor Digital Integrado,OLED55C1PSA (Modelo),Facebook,OLED,Design da Tela,4 HDMI,UN43AU7700GXZD (Modelo),50UN731C (Modelo),TCL (Marca),55P715 (Modelo),Linha,Android,Controle por Smartphone,50P615 (Modelo),Android TV (Linha),50NANO75SPA (Modelo),Controle com Função Mouse,Função Estádio,Nano Cristal,43UP7500PSF (Modelo),IPS (In Plane Switching),2 HDMI,QN55Q80AAGXZD (Modelo),Picture in Picture(PiP),QLED,Frequência Máxima,QN50Q60AAGXZD (Modelo),ConnectShare,Slim,UN50AU8000GXZD (Modelo),QN55Q70AAGXZD (Modelo),75UP8050PSB (Modelo),58AU7700 (Modelo),55UN7310PSC (Modelo),Philips (Marca),50PUG7625/78 (Modelo),Saphi,UN60AU8000GXZD (Modelo),UN60AU7700GXZD (Modelo),Disney Plus,UN75AU7700GXZD (Modelo),Tela Plana,OLED48C1PSA (Modelo),43P615 (Modelo),55NANO85SPA (Modelo),65UP7550PSF (Modelo),55C715 (Modelo),QN55QN85AAGXZD (Modelo),Neo QLED,UN55AU8000GXZD (Modelo),LH55BEAHVGGXZD (Modelo),50UP7750PSB (Modelo),UN65AU8000GXZD (Modelo),Semp (Marca),50SK8300 (Modelo),50UN7310PSC (Modelo),Philco (Marca),PTV50RCG70BL (Modelo),Roku,55NANO75SPA (Modelo),55UN731C (Modelo),UN50TU8000GXZD (Modelo),OLED55A1PSA (Modelo),QN65Q60AAGXZD (Modelo),50UP7550PSF (Modelo),Sistema Operacional,PTV55Q20SNBL (Modelo),65UP7750PSB (Modelo),55UP7750PSB (Modelo),55UP751C (Modelo),55UP7550PSF (Modelo),LH65BEAHVGGXZD (Modelo),LH50BEAHVGGXZD (Modelo),UN82TU8000GXZD (Modelo),55PUG7625/78 (Modelo),QN43LS03AAGXZD (Modelo),The Frame (Linha),One Connect,60UP7750PSB (Modelo),UN75AU8000GXZD (Modelo),PTV58G70RCBL (Modelo),65P715 (Modelo),QN65Q70AAGXZD (Modelo),OLED65CXPSA (Modelo),QN55LS03AAGXZD (Modelo),50P715 (Modelo),UN55TU8000GXZD (Modelo),65NANO85SPA (Modelo),QN50LS03AAGXZD (Modelo),65NANO75SPA (Modelo),AOC (Marca),50U6305 (Modelo),UN85AU8000GXZD (Modelo),PTV50G70SBLSG (Modelo),OLED65C1PSA (Modelo),65C715 (Modelo),55NANO80SPA (Modelo),65Q80A (Modelo),75NANO75SPA (Modelo),HQ (Marca),HQSTV43NY (Modelo),PC,LH65BETHVGGXZD (Modelo),QN65QN85AAGXZD (Modelo),75P715 (Modelo),OLED65G1PSA (Modelo),65NANO81SNA (Modelo),50PUG6654/78 (Modelo),Série 6600 (Linha),QN55QN90AAGXZD (Modelo),65NANO80SPA (Modelo),75NANO80SPA (Modelo),70UP7750PSB (Modelo),65UN7310PSC (Modelo),60UN7310PSA (Modelo),70UN7310PSC (Modelo),PTV50G71AGBLS (Modelo),55PUG6794/78 (Modelo),82UN8000PSB (Modelo),VA (Vertically Aligned),PTV58F80SNS (Modelo),QN85Q70AAGXZD (Modelo),Suporte para Controle por Movimento,QN65QN90AAGXZD (Modelo),UN65TU8000GXZD (Modelo),PTV65F82SSG (Modelo),58PUG7625/78 (Modelo),QN50QN90AAG (Modelo),QN50Q60TAGXZD (Modelo),Panasonic (Marca),TC-50HX550B (Modelo),Toshiba (Marca),Tb001 (Modelo),QN75QN85AAGXZD (Modelo),UN65AU9000GXZD (Modelo),OLED77C1PSA (Modelo),OLED65A1PSA (Modelo),OLED55CXPSA (Modelo),OLED77CXPSA (Modelo),82UP8050PSB (Modelo),75Q70A (Modelo),Multilaser (Marca),TL032 (Modelo),65NANO86SNA (Modelo),65LS03A (Modelo),QN65Q80AAGXZD (Modelo),Q80 (Linha),TC-65GX500B (Modelo),QN55Q70TAGXZD (Modelo),QN55LS03TAGXZD (Modelo),LH50BETHVGGXZD (Modelo),65PUG6794 (Modelo),OLED65GXPSA (Modelo),PTV82K90AGIB (Modelo),QN43LS03TAGXZD (Modelo),86NANO75SPA (Modelo),HDMI 2.1,HDMI 2.0,PTV86P50SNSG (Modelo),QN55Q95TAGXZD (Modelo),55GX500B (Modelo),UN75TU7020GXZD (Modelo),QN85QN85AAGXZD (Modelo),UN70TU7000GXZD (Modelo),65PUG7625/78 (Modelo),65P8M (Modelo),OLED83C1PSA (Modelo),65UN7310C (Modelo),PTV65Q20AGBLS (Modelo),75MU6100 (Modelo),Série 6 (Linha),UN65MU7000 (Modelo),Ultra Slim,QN43LS05TAGXZD (Modelo),The Sero (Linha),UN65TU7000GXZD (Modelo),TL019 (Modelo),50UM751C0SB (Modelo),58PUG6654/78 (Modelo),JVC (Marca),LT-58MB708 (Modelo),75UN801C (Modelo),PTV55G70SBLSG (Modelo),Linux,75NANO90SNA (Modelo),75QNED90SPA (Modelo),Britânia (Marca),BTV50N10N5E (Modelo),PH65G60DSGWAG (Modelo),UN65TU7020GXZD (Modelo),UN58TU7020GXZD (Modelo),65B9PSB (Modelo),PTV86P50AGSG (Modelo),Cartão de Memória,86SM9070PSA (Modelo),43UN7300PSC (Modelo),PTV58G71AGBLS (Modelo),OLED65C8PSA (Modelo),PTV75E30ST (Modelo),TB002 (Modelo),Vidaa,Fone de Ouvido P2,LH65BENELGA/ZD (Modelo),PTV55F61SNC (Modelo),PTV55G71AGBLS (Modelo),PTV75K90AGIB (Modelo),PTV70Q50SNSG (Modelo),PTV65A11DSGWA (Modelo),QN55LS01TAGXZD (Modelo),The Serif (Linha),NFC,PTV65F60DSWN (Modelo),PTV75E30DSWNT (Modelo),65UN731C (Modelo),UN40T5300AGXZD (Modelo),Full HD,32LM621CBSB (Modelo),HD,24TL520S (Modelo),43S5195 (Modelo),Suporte para Wi-Fi,UN32T4300AGXZD (Modelo),43S6500 (Modelo),43LM631C0SB (Modelo),LH32BETBLGGXZD (Modelo),32LM625BPSB (Modelo),32S5195 (Modelo),32S5300 (Modelo),32S615 (Modelo),QN55Q60AAGXZD (Modelo),UN43T5300AGXZD (Modelo),32LM627BPSB (Modelo),43LM6370PSB (Modelo),PTV42G52RCF (Modelo),32S6500 (Modelo),PTV40G60SNBL (Modelo),PTV42G70N5CF (Modelo),HQSTV32NP (Modelo),40S615 (Modelo),43S5300 (Modelo),TC-32FS500B (Modelo),BTV39G60N5CH (Modelo),32PHG6825/78 (Modelo),PTV39G65N5CH (Modelo),43LM6300PSB (Modelo),PTV32D10N5SKH (Modelo),BTV42G70N5CF (Modelo),LH43BETMLGGXZD (Modelo),PTV43E10N5SF (Modelo),40S6500 (Modelo),H49BENELGA/ZD (Modelo),TC-40FS500B (Modelo),43PFG6825 (Modelo),PTV40G70N5CBLF (Modelo),PTV32G52S (Modelo),QN65QN800AGXZD (Modelo),8K,PTV39G60S (Modelo),TL024 (Modelo),LCD,PTV40G71AGBL (Modelo),PTV24G50SN (Modelo),32S5200 (Modelo),QN75QN800AGXZD (Modelo),Super Slim,PTV42G10N5SKF (Modelo),QN75Q800TAGXZD (Modelo),TL020 (Modelo),QN65Q800TAGXZD (Modelo),PTV32N5SE10H (Modelo),TL030 (Modelo),TL027 (Modelo),TL031 (Modelo),43PFG5813 (Modelo),55NANO95SPA (Modelo),UN55TU7000GXZD (Modelo),75NANO95SNA (Modelo),32R5500 (Modelo),Spotify,75NANO95SPA (Modelo),PTV32RCG70BLH (Modelo),QN75QN900AGXZD (Modelo),75X915 (Modelo),75QNED99SPA (Modelo),TL026 (Modelo),PTV43N5CG70BLF (Modelo),PVT40M60S (Modelo),65NANO95SPA (Modelo),43PFG5102 (Modelo),Série 5100 (Linha),32S5295 (Modelo),QN75Q950TSGXZD (Modelo),PTV32G70SBL (Modelo),PH58E20DSG (Modelo),QN82Q900RBGXZD (Modelo),QN32LS03TBGXZD (Modelo),Potência (RMS),PTV32G60SNBL (Modelo),HQSTV32NY (Modelo),PTV39G50S (Modelo),BTV32G70N5CBLH (Modelo),BTV55Q20N5SBL (Modelo),40PFL3606D/78 (Modelo),Série 3000 (Linha),Smart TV,32LT330HBSB (Modelo),HQTV32 (Modelo),TL017 (Modelo),PTV32C30D (Modelo),PH40E60DSGWA (Modelo),UN50TU7000GXZD (Modelo),TL037 (Modelo),PTV32G50D (Modelo),70PUG7625/78 (Modelo),65NANO96SNA (Modelo),Tomate (Marca),Portátil MTM-1410 (Modelo),1 HDMI,TB007 (Modelo),QN65QN700AGXZD (Modelo),TL033 (Modelo),TC-40JS500B (Modelo),Portátil MTM-909 (Modelo),Resolução de Imagem,TL021 (Modelo),T24E310LB (Modelo),PTV39N87D (Modelo),50UN8000PSD (Modelo),Portátil MTM-707 (Modelo),TL016 (Modelo),55UM761C0SB (Modelo),Sharp (Marca),LC-26GA5U (Modelo),Aquos (Linha),QN82Q800TAGXZD (Modelo),QN65LS03AAGXZD (Modelo),TL013 (Modelo),65UN7100PSA (Modelo),55UN7100PSA (Modelo),TB005 (Modelo),TB008 (Modelo),Portátil MTM-808 (Modelo),PTV50N10N5E (Modelo),86QNED99SPA (Modelo),50UP751C (Modelo),CLUSTER
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50.0,1,60.0,1,1,1,1,1,1,1,1,71.9,64.4,111.6,25.0,5.9,2799.0,2659.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,70.0,1,60.0,1,1,1,1,1,1,1,1,98.87,89.93,155.62,34.11,6.05,4676.99,4499.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,55.0,1,60.0,1,1,1,1,1,1,1,1,78.33,70.72,123.05,25.02,5.99,3264.03,2924.03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,65.0,1,60.0,1,1,1,1,1,1,1,1,90.66,83.03,144.94,28.21,5.99,3884.49,3913.28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,43.0,1,60.0,1,0,1,1,1,1,1,1,0,0,97.2,0,0,2231.95,2226.15,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,55.0,1,120.0,0,0,1,1,1,0,1,0,73.8,70.6,122.8,25.1,4.66,5016.99,4943.27,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,43.0,1,60.0,1,1,1,1,1,1,1,1,62.78,55.89,96.39,19.25,5.96,2595.88,2549.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,50.0,1,60.0,1,0,1,0,1,1,1,1,72.2,66.3,113.0,23.1,8.63,2713.34,2607.36,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,55.0,1,60.0,1,0,1,1,1,1,1,1,76.7,71.7,122.7,35.1,7.8,2798.99,2733.54,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,50.0,1,60.0,1,0,1,0,1,1,1,1,77.0,0,127.0,12.4,0,2378.99,2374.05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
